effectID,effectName,effectCategory,preExpression,postExpression,description,guid,iconID,isOffensive,isAssistance,durationAttributeID,trackingSpeedAttributeID,dischargeAttributeID,rangeAttributeID,falloffAttributeID,disallowAutoRepeat,published,displayName,isWarpSafe,rangeChance,electronicChance,propulsionChance,distribution,sfxName,npcUsageChanceAttributeID,npcActivationChanceAttributeID,fittingUsageChanceAttributeID,modifierInfo
263,barrage,None,None,None,"Barrage Attack, Attack with barrageDmgMultiplier as a damage multiplier",effects.Barrage,None,1,0,51,160,6,54,328,0,1,Barrage Attack,0,0,0,0,None,None,None,None,None,"null
...
"
267,amarrCruiserSkillBoostPowerOutputBonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 121
  modifyingAttributeID: 280
  operation: 0
"
270,hullUpgradesSkillBoostArmorHpBonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 335
  modifyingAttributeID: 280
  operation: 0
"
271,hullUpgradesArmorHpBonusPostPercentHpLocationShip,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 265
  modifyingAttributeID: 335
  operation: 6
"
272,repairSystemsDurationBonusPostPercentDurationLocationShipModulesRequiringRepairSystems,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 312
  operation: 6
  skillTypeID: 3393
"
273,shieldUpgradesPowerNeedBonusPostPercentPowerLocationShipModulesRequiringShieldUpgrades,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 30
  modifyingAttributeID: 323
  operation: 6
  skillTypeID: 3425
"
277,tacticalshieldManipulationSkillBoostUniformityBonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 336
  modifyingAttributeID: 280
  operation: 0
"
279,shieldEmmisionSystemsCapNeedBonusPostPercentCapacitorNeedLocationShipModulesRequiringShieldEmmisionSystems,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 6
  modifyingAttributeID: 317
  operation: 6
  skillTypeID: 3422
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 6
  modifyingAttributeID: 317
  operation: 6
  skillTypeID: 24571
"
280,shieldManagementSkillBoostShieldCapacityBonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 337
  modifyingAttributeID: 280
  operation: 0
"
283,shieldoperationSkillBoostRechargeratebonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 338
  modifyingAttributeID: 280
  operation: 0
"
287,controlledBurstsCapNeedBonusPostPercentCapacitorNeedLocationShipModulesRequiringGunnery,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 6
  modifyingAttributeID: 317
  operation: 6
  skillTypeID: 3300
"
289,motionPredictionTrackingSpeedMultiplierPostPercentTrackingSpeedLocationShipModulesRequiringGunnery,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 244
  operation: 4
  skillTypeID: 3300
"
290,sharpshooterRangeSkillBonusPostPercentMaxRangeLocationShipModulesRequiringGunnery,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 294
  operation: 6
  skillTypeID: 3300
"
297,skillBoostFalloffBonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 349
  modifyingAttributeID: 280
  operation: 0
"
298,surgicalStrikeFalloffBonusPostPercentFalloffLocationShipModulesRequiringGunnery,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 349
  operation: 6
  skillTypeID: 3300
"
302,empathyCharismaBonusModAddCharismaLocationChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 164
  modifyingAttributeID: 175
  operation: 2
"
304,instantRecallMemoryBonusModAddMemoryLocationChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 166
  modifyingAttributeID: 177
  operation: 2
"
306,analyticalMindIntelligenceBonusModAddIntelligenceLocationChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 165
  modifyingAttributeID: 176
  operation: 2
"
308,ironWillWillpowerBonusModAddWillpowerLocationChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 168
  modifyingAttributeID: 179
  operation: 2
"
310,spatialAwarenessPerceptionBonusModAddPerceptionLocationChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 167
  modifyingAttributeID: 178
  operation: 2
"
315,dronesSkillBoostMaxActiveDroneBonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 353
  modifyingAttributeID: 280
  operation: 0
"
316,dronesMaxActiveDroneBonusModAddMaxActiveLocationChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 352
  modifyingAttributeID: 353
  operation: 2
"
317,amarrTechSkillBoostAmarrTechMutator,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 370
  modifyingAttributeID: 280
  operation: 0
"
318,amarrTechAmarrTechMutatorPostPercentAmarrTechTimePercentLocationChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 363
  modifyingAttributeID: 370
  operation: 6
"
319,caldariTechSkillBoostCaldariTechMutator,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 371
  modifyingAttributeID: 280
  operation: 0
"
320,caldariTechCaldariTechMutatorPostPercentCaldariTechTimePercentLocationChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 366
  modifyingAttributeID: 371
  operation: 6
"
321,gallenteTechSkillBoostGallenteTechMutator,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 372
  modifyingAttributeID: 280
  operation: 0
"
322,gallenteTechGallenteTechMutatorPostPercentGallenteTechTimePercentLocationChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 365
  modifyingAttributeID: 372
  operation: 6
"
331,refineryEfficiencySkillBoostRefiningYieldMutator,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 379
  modifyingAttributeID: 280
  operation: 0
"
334,cSOTrainingSkillBoostResearchGangSizeBonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 407
  modifyingAttributeID: 280
  operation: 0
"
335,cSOTrainingResearchGangSizeBonusModAddMaxResearchGangSizeShip,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 384
  modifyingAttributeID: 407
  operation: 2
"
336,battleshipConstructionSkillBoostBattleshipConstructionTimeBonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 408
  modifyingAttributeID: 280
  operation: 0
"
337,battleshipConstructionBattleshipConstructionTimeBonusPostPercentBattleshipConstructionTimeChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 393
  modifyingAttributeID: 408
  operation: 6
"
338,cruiserConstructionSkillBoostCruiserConstructionTimeBonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 409
  modifyingAttributeID: 280
  operation: 0
"
339,cruiserConstructionCruiserConstructionTimeBonusPostPercentCruiserConstructionTimeChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 389
  modifyingAttributeID: 409
  operation: 6
"
340,frigateConstructionSkillBoostFrigateConstructionTimeBonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 410
  modifyingAttributeID: 280
  operation: 0
"
341,frigateConstructionFrigateConstructionTimeBonusPostPercentFrigateConstructionTimeChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 388
  modifyingAttributeID: 410
  operation: 6
"
342,industrialConstructionSkillBoostIndustrialConstructionTimeBonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 411
  modifyingAttributeID: 280
  operation: 0
"
343,industrialConstructionIndustrialConstructionTimeBonusPostPercentIndustrialConstructionTimeChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 392
  modifyingAttributeID: 411
  operation: 6
"
344,connectionsSkillBoostConnectionBonusMutator,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 412
  modifyingAttributeID: 280
  operation: 0
"
346,criminalConnectionsSkillBoostCriminalConnectionsMutator,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 413
  modifyingAttributeID: 280
  operation: 0
"
348,diplomacySkillBoostDiplomacyMutator,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 414
  modifyingAttributeID: 280
  operation: 0
"
349,diplomacyDiplomacyMutatorModAddDiplomacyBonusChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 356
  modifyingAttributeID: 414
  operation: 2
"
350,fasttalkSkillBoostFastTalkMutator,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 415
  modifyingAttributeID: 280
  operation: 0
"
352,fasttalkFastTalkMutatorPostPercentFastTalkPercentageChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 359
  modifyingAttributeID: 415
  operation: 6
"
368,gallenteFrigateSkillBoostCpuOutputBonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 424
  modifyingAttributeID: 280
  operation: 0
"
389,astrogeologySkillBoostMiningAmountBonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 434
  modifyingAttributeID: 280
  operation: 0
"
391,astrogeologyMiningAmountBonusPostPercentMiningAmountLocationShipModulesRequiringMining,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 77
  modifyingAttributeID: 434
  operation: 6
  skillTypeID: 3386
"
392,mechanicHullHpBonusPostPercentHpShip,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 9
  modifyingAttributeID: 327
  operation: 6
"
394,navigationVelocityBonusPostPercentMaxVelocityShip,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 37
  modifyingAttributeID: 315
  operation: 6
"
395,evasiveManeuveringAgilityBonusPostPercentAgilityShip,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 70
  modifyingAttributeID: 151
  operation: 6
"
396,energyGridUpgradesCpuNeedBonusPostPercentCpuLocationShipModulesRequiringEnergyGridUpgrades,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 50
  modifyingAttributeID: 310
  operation: 6
  skillTypeID: 3424
"
397,electronicsCpuOutputBonusPostPercentCpuOutputLocationShipGroupComputer,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 48
  modifyingAttributeID: 424
  operation: 6
"
399,connectionsConnectionBonusMutatorModAddConnectionsBonusChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 360
  modifyingAttributeID: 412
  operation: 2
"
402,criminalConnectionsCriminalConnectionsMutatorModAddCriminalConnectionsBonusChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 361
  modifyingAttributeID: 413
  operation: 2
"
403,negotiationSkillBoostNegotiationBonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 437
  modifyingAttributeID: 280
  operation: 0
"
404,negotiationNegotiationBonusPostPercentNegotiationPercentageChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 355
  modifyingAttributeID: 437
  operation: 6
"
406,socialSkillBoostSocialMutator,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 438
  modifyingAttributeID: 280
  operation: 0
"
407,socialSocialMutatorPostPercentSocialBonusChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 362
  modifyingAttributeID: 438
  operation: 6
"
408,largeProjectileTurretDamageMultiplierBonusPostPercentDamageMultiplierLocationShipModulesRequiringLargeProjectileTurret,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 292
  operation: 6
  skillTypeID: 3308
"
412,industrySkillBoostManufacturingTimeBonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 440
  modifyingAttributeID: 280
  operation: 0
"
413,gunnerySkillBoostTurretSpeeBonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 441
  modifyingAttributeID: 280
  operation: 0
"
414,gunneryTurretSpeeBonusPostPercentSpeedLocationShipModulesRequiringGunnery,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 51
  modifyingAttributeID: 441
  operation: 6
  skillTypeID: 3300
"
415,tradeSkillBoostTradePremiumBonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 446
  modifyingAttributeID: 280
  operation: 0
"
416,tradeTradePremiumBonusPostPercentTradePremiumChar,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 443
  modifyingAttributeID: 446
  operation: 6
"
417,smugglingSkillBoostSmugglingChanceBonus,None,None,None,None,,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 447
  modifyingAttributeID: 280
  operation: 0
"
