attributeID,attributeName,description,iconID,defaultValue,published,displayName,unitID,stackable,highIsGood,categoryID
329,Fleet Rate of Fire Bonus,"Autogenerated skill attribute, GangRofBonus",0,0.0,1,Fleet Rate of Fire Bonus,None,1,1,7
330,Booster Duration,"Duration of booster, after this duration the booster is destroyed",1392,0.0,1,Booster Duration,101,1,1,7
331,Implant Slot,Whether an item is an implant or not,2224,0.0,1,Implant Slot,136,1,1,7
332,None,,0,0.0,0,None,None,1,1,9
333,None,,0,0.0,0,None,None,1,1,9
334,None,"Autogenerated skill attribute, shipPowerBonus",0,0.0,0,None,None,1,1,9
335,Armor Hitpoint Bonus,"Autogenerated skill attribute, armorHpBonus",1383,0.0,1,Armor Hitpoint Bonus,105,1,1,3
336,Uniformity Bonus,"Autogenerated skill attribute, uniformityBonus",0,0.0,1,Uniformity Bonus,104,1,1,7
337,Shield Capacity Bonus,"Autogenerated skill attribute, shieldCapacityBonus",1384,0.0,1,Shield Capacity Bonus,121,1,1,2
338,Recharge Rate Bonus,"Autogenerated skill attribute, rechargeratebonus",1392,0.0,1,Recharge Rate Bonus,105,1,1,7
349,Falloff Bonus,"Autogenerated skill attribute, falloffBonus",1399,0.0,1,Falloff Bonus,105,1,1,37
350,None,"Autogenerated skill attribute, skillTrainingTimeBonus",0,0.0,0,None,None,1,1,9
351,Optimal Range Bonus,"Autogenerated skill attribute, maxRangeBonus",1391,0.0,1,Optimal Range Bonus,105,1,1,37
352,None,The maximum amount of drones that a character can control at a given time.,0,0.0,0,None,None,1,1,9
353,Maximum Active Drone Bonus,"Autogenerated skill attribute, maxActiveDroneBonus",0,0.0,1,Maximum Active Drone Bonus,None,1,1,10
354,None,"Autogenerated skill attribute, maxDroneBonus",0,0.0,0,None,None,1,1,9
355,Negotiation Multiplier,Percentage of pay from agent ,0,1.0,1,Negotiation Multiplier,None,1,1,7
356,Diplomacy Bonus,Bonus to Effective Standing towards Hostile NPC,0,0.0,1,Diplomacy Bonus,None,1,1,7
359,Fast Talk Percentage,a percentage multiplyer to sec status recovery,0,100.0,1,Fast Talk Percentage,None,1,1,7
360,Connections Bonus,Bonus to standing towards Friendly npcs,0,0.0,1,Connections Bonus,None,1,1,9
361,Criminal Connections Bonus,a bonus to standing towards npc with negativa security status,0,0.0,1,Criminal Connections Bonus,None,1,1,7
362,Social Bonus,Bonus To standing gain towards non CONCORD npcs  ,0,100.0,1,Social Bonus,105,1,1,7
363,Amarr Tech,Production time multiplier when manufacturing amarr tech   ,0,100.0,1,Amarr Tech,None,1,1,9
364,Minmatar Tech,Production time multiplier when manufacturing Minmatar tech   ,0,100.0,1,Minmatar Tech,None,1,1,7
365,Gallente Tech,Production time multiplier when manufacturing Gallente tech   ,0,0.0,1,Gallente Tech,None,1,1,7
366,Caldari Tech,Production time multiplier when manufacturing caldari tech   ,0,0.0,1,Caldari Tech,None,1,1,7
367,Production Time Percentage,Production time percentage,0,100.0,1,Production Time Percentage,None,1,1,7
368,Refining Time Percentage,Refining speed percentage,0,100.0,1,Refining Time Percentage,None,1,1,7
369,Manufacture Cost Multiplier,Manufacturing cost multiplyer,0,1.0,1,Manufacture Cost Multiplier,None,1,1,7
370,None,"Autogenerated skill attribute, amarrTechMutator",0,0.0,0,None,None,1,1,9
371,None,"Autogenerated skill attribute, caldariTechMutator",0,0.0,0,None,None,1,1,9
372,None,"Autogenerated skill attribute, gallenteTechMutator",0,0.0,0,None,None,1,1,9
373,None,"Autogenerated skill attribute, productionTimeMutator",0,0.0,0,None,None,1,1,9
374,None,"Autogenerated skill attribute, minmatarTechMutator",0,0.0,0,None,None,1,1,9
375,None,"Autogenerated skill attribute, productionCostMutator",0,0.0,0,None,None,1,1,9
376,Refining time Multiplier,Refining time Multiplier,0,100.0,1,Refining time Multiplier,None,1,1,7
377,None,"Autogenerated skill attribute, refiningTimeMutator",0,0.0,0,None,None,1,1,9
378,Refining Yield percentage,Refining yield percentage,0,0.0,1,Refining Yield percentage,105,1,1,7
379,Refining Yield Mutator,"Autogenerated skill attribute, refiningYieldMutator",0,0.0,1,Refining Yield Mutator,105,1,1,7
380,Maximum Active Factory,Max active factories that a player can operate ,0,0.0,1,Maximum Active Factory,None,1,1,7
383,Maximum Active Factories,Max active factories,0,0.0,1,Maximum Active Factories,None,1,1,7
384,Maximum Research Gang Size,The max numbers of scientists that can work on CSO's research project.,0,0.0,1,Maximum Research Gang Size,None,1,1,7
385,Production time research speed,Research speed ,0,1.0,1,Production time research speed,None,1,1,7
386,Research Cost Percentage,Research cost percent,0,100.0,1,Research Cost Percentage,None,1,1,7
387,Blueprint copying speed,Blueprint copying speed,0,1.0,1,Blueprint copying speed,None,1,1,7
388,Frigate construction cost,The % of Frigate assembly cost a player has to pay to assemble a frigate,0,100.0,1,Frigate construction cost,None,1,1,7
389,Cruiser construction cost,The % of cruiser assembly cost a player has to pay to assemble a cruiser,0,0.0,1,Cruiser construction cost,None,1,1,7
392,Industrial construction cost,The % of industrial assembly cost a player has to pay to assemble a industrial,0,0.0,1,Industrial construction cost,None,1,1,7
393,Battleship construction cost,The % of battleship assembly cost a player has to pay to assemble a battleship,1392,0.0,1,Battleship construction cost,None,1,1,7
394,Titan construction time,Titan construction time,0,100.0,1,Titan construction time,None,1,1,7
395,Station construction time,Station construction time,0,100.0,1,Station construction time,None,1,1,7
396,Repair Cost Percentage,Repair cost percent,0,100.0,1,Repair Cost Percentage,None,1,1,7
397,Breakthrough Percentage,Chance of making a research breakthrough when researching a higher tech level of a blueprint,0,0.0,1,Breakthrough Percentage,None,1,1,7
398,Mineral need research speed,speed bonus when researching blueprint mineral need,0,1.0,1,Mineral need research speed,None,1,1,7
399,Prototyping Chance,Chance of upgrading a module to next tech level ,0,0.0,1,Prototyping Chance,105,1,1,7
400,None,Missiles velocity multiplier,0,100.0,0,None,None,1,1,9
401,None,Damage Bonus for Cruise Missiles,0,0.0,0,None,None,1,1,9
402,None,Heavy missile speed percent,0,0.0,0,None,None,1,1,9
403,Rocket Damage Percentage,Rocket Dmg Percent,0,0.0,1,Rocket Damage Percentage,105,1,1,7
404,None,Torpedo velocity percent,0,0.0,0,None,None,1,1,9
405,Defender Velocity Percentage,Defender velocity percent,0,100.0,1,Defender Velocity Percentage,105,1,1,7
406,None,Missile FOF velocity percent,0,100.0,0,None,None,1,1,9
407,None,Max research gang size bonus,0,0.0,0,None,None,1,1,9
408,None,"Autogenerated skill attribute, battleshipConstructionTimeBonus",1392,0.0,0,None,None,1,1,9
409,None,"Autogenerated skill attribute, cruiserConstructionTimeBonus",0,0.0,0,None,None,1,1,9
410,None,"Autogenerated skill attribute, frigateConstructionTimeBonus",0,0.0,0,None,None,1,1,9
411,None,"Autogenerated skill attribute, industrialConstructionTimeBonus",0,0.0,0,None,None,1,1,9
412,None,"Autogenerated skill attribute, connectionBonusMutator",0,0.0,0,None,None,1,1,9
413,Criminal Connections Mutator,"Autogenerated skill attribute, criminalConnectionsMutator",0,0.0,1,Criminal Connections Mutator,None,1,1,7
414,Diplomacy Mutator,"Autogenerated skill attribute, diplomacyMutator",0,0.0,1,Diplomacy Mutator,None,1,1,7
415,None,"Autogenerated skill attribute, fastTalkMutator",0,0.0,0,None,None,1,1,9
416,None,"The distance at which the entity orbits, follows.. and more.",0,500.0,0,None,None,1,1,17
417,Maximum Non-Race Corporation Members,Max non  race corporationMembers,0,0.0,1,Maximum Non-Race Corporation Members,None,1,1,7
418,Non-Race Corporation Members Bonus,"Autogenerated skill attribute, nonRaceCorporationMembersBonus",0,0.0,1,Non-Race Corporation Members Bonus,105,1,1,7
419,Skill Points Saved,Amount of skill points saved by clone,33,10000.0,1,Skill Points Saved,None,1,1,7
420,None,"Autogenerated skill attribute, trackingBonus",0,0.0,0,None,121,1,1,9
421,None,"Autogenerated skill attribute, shieldRechargerateBonus",0,0.0,0,None,None,1,1,9
422,Tech Level,"Authoring has been moved to FSD
Tech level of an item",1446,1.0,1,Tech Level,140,1,1,7
423,None,,0,0.0,0,None,None,1,1,9
424,CPU Output Bonus,"Autogenerated skill attribute, cpu OutputBonus",0,0.0,1,CPU Output Bonus,105,1,1,1
425,None,"Autogenerated skill attribute, cpuOutputBonus",0,0.0,0,None,None,1,1,9
426,Drone Damage Percentage,,0,1.0,1,Drone Damage Percentage,109,1,1,7
427,None,"Autogenerated skill attribute, heavyDroneDamageBonus",0,0.0,0,None,None,1,1,9
428,Mining Drone Speed Bonus,Mining drone speed percent,0,100.0,1,Mining Drone Speed Bonus,None,1,1,7
429,None,"Autogenerated skill attribute, miningDroneSpeedBonus",0,0.0,0,None,None,1,1,9
430,None,,0,100.0,0,None,None,1,1,9
431,None,"Autogenerated skill attribute, scoutDroneVelocityBonus",0,0.0,0,None,None,1,1,9
432,Drone Velocity Bonus,"Autogenerated skill attribute, defenderVelocityBonus",0,0.0,1,Drone Velocity Bonus,105,1,1,7
433,None,"Autogenerated skill attribute, heavyMissileDamageBonus",0,0.0,0,None,None,1,1,9
434,Mining Amount Bonus,"Autogenerated skill attribute, miningAmountBonus",None,0.0,1,Mining Amount Bonus,105,1,1,51
435,Maximum Active Command Relays,,0,3.0,1,Maximum Active Command Relays,139,1,1,7
436,None,,0,100.0,0,None,105,1,1,9
437,Negotiation Bonus,"Autogenerated skill attribute, NegotiationBonus",0,0.0,1,Negotiation Bonus,105,1,1,7
438,Social Mutator,"Autogenerated skill attribute, socialMutator",0,0.0,0,Social Mutator,105,1,1,7
439,None,"Autogenerated skill attribute, targetingSpeedBonus",0,0.0,0,None,None,1,1,9
440,Manufacturing Time Bonus,"Autogenerated skill attribute, manufacturingTimeBonus",1392,0.0,1,Manufacturing Time Bonus,105,1,1,7
441,Rate of Fire Bonus,"Autogenerated skill attribute, TurretSpeeBonus",0,0.0,1,Rate of Fire Bonus,121,1,1,7
442,None,skill discount when selling to npc corps,0,0.0,0,None,None,1,1,9
443,Trade premium,"price bonus when selling to npc corps
",0,0.0,1,Trade premium,None,1,1,7
444,Contraband fencing chance,Chance of being caught selling contraband on market. ,0,0.0,1,Contraband fencing chance,105,1,1,7
445,None,Chance of being caught Transporting contraband. ,0,0.0,0,None,None,1,1,9
446,None,"Autogenerated skill attribute, tradePremiumBonus",0,0.0,0,None,None,1,1,9
447,Smuggling Chance Bonus,"Autogenerated skill attribute, smugglingChanceBonus",1196,0.0,0,Smuggling Chance Bonus,105,1,1,7
448,None,"Autogenerated skill attribute, fencingChanceBonus",0,0.0,0,None,None,1,1,9
449,Barter Discount Bonus,"Autogenerated skill attribute, BarterDiscountBonus",0,0.0,1,Barter Discount Bonus,None,1,1,7
450,Manufacturing Slot Bonus,"Autogenerated skill attribute, manufacturingSlotBonus",0,0.0,1,Manufacturing Slot Bonus,139,1,1,7
451,None,"Autogenerated skill attribute, manufactureCostBonus",0,0.0,0,None,105,1,1,7
452,Copy Speed Bonus,"Autogenerated skill attribute, CopySpeedBonus",0,0.0,1,Copy Speed Bonus,105,1,1,7
453,Blueprint Manufacture Time Bonus,"Autogenerated skill attribute, blueprintmanufactureTimeBonus",0,0.0,1,Blueprint Manufacture Time Bonus,105,1,1,7
454,None,,0,0.0,0,None,None,1,1,9
455,Learning Bonus,"Autogenerated skill attribute, learningBonus",0,0.0,1,Learning Bonus,105,1,1,7
456,None,,0,0.0,0,None,None,1,1,19
457,None,,0,0.0,0,None,None,1,1,19
458,Maximum Drone Control Distance,,0,20000.0,1,Maximum Drone Control Distance,1,1,1,10
459,Drone Control Range Bonus,"Autogenerated skill attribute, droneRangeBonus",0,0.0,1,Drone Control Range Bonus,1,1,1,10
460,Special Ability Bonus,,0,0.0,0,Special Ability Bonus,105,1,1,9
461,None,"Autogenerated skill attribute, specialAbilityBonus",0,0.0,0,None,None,1,1,9
462,None,,None,0.0,0,None,None,1,1,37
463,None,,None,0.0,0,None,None,1,1,37
464,None,,0,0.0,0,None,None,1,1,9
465,None,The maximum drops of same group (example: entity can only drop 1 of group: energy laser),0,1.0,0,None,None,1,1,19
466,None,The chance of an entity attacking the same person as its group members.  Scales delay in joining in on fights too.,0,1.0,0,None,None,1,1,6
467,Maximum Active Laboratories,,0,1.0,1,Maximum Active Laboratories,None,1,1,7
468,Mineral Need Research Bonus,"Autogenerated skill attribute, mineralNeedResearchBonus",0,0.0,1,Mineral Need Research Bonus,105,1,1,7
469,None,,0,0.0,0,None,None,1,1,9
470,None,The number of milliseconds before the container replenishes the loot inside itself. There is a constant that will be automatically override this value if set to anything lower than 60 seconds.,None,600000.0,0,None,101,1,1,9
471,None,"Autogenerated skill attribute, laboratorySlotsBonus",0,0.0,0,None,None,1,1,9
472,None,The type of station this platform can be used to build.,None,0.0,1,None,116,1,1,7
473,None,"Autogenerated skill attribute, prototypingBonus",0,0.0,0,None,None,1,1,9
474,None,"Autogenerated skill attribute, inventionBonus",0,0.0,0,None,None,1,1,9
475,None,Minimum attack delay time for entity.,0,0.0,0,None,None,1,1,6
476,None,Maximum attack delay time for entity.,0,0.0,0,None,None,1,1,6
478,None,,0,0.0,0,None,None,1,1,9
479,Shield recharge time,Amount of time taken to fully recharge the shield.,1392,0.0,1,Shield recharge time,101,1,0,2
480,None,,0,0.0,0,None,1,1,1,9
481,Bounty,Reward for destroying this entity.,0,0.0,1,Bounty,None,1,1,32
482,Capacitor Capacity,Capacitor capacity,1668,0.0,1,Capacitor Capacity,114,1,1,5
484,None,"DO NOT MESS WITH This number is deducted from the %chance of the seeping to armor, to slow seep of damage through shield.",None,0.0,0,None,None,1,1,2
485,None,,0,5.0,0,None,None,1,1,9
486,None,,0,5.0,0,None,None,1,1,9
487,None,,0,5.0,0,None,None,1,1,9
488,None,,0,5.0,0,None,None,1,1,9
489,None,,0,0.0,0,None,None,1,1,9
490,None,,0,5.0,0,None,None,1,1,9
491,None,,0,5.0,0,None,None,1,1,9
492,None,,0,5.0,0,None,None,1,1,9
493,None,,0,5.0,0,None,None,1,1,9
494,None,,0,5.0,0,None,None,1,1,9
495,None,,0,5.0,0,None,None,1,1,9
496,None,,0,5.0,0,None,None,1,1,9
497,None,% chance of entity to shoot defender at incoming missile,0,0.0,0,None,None,1,1,30
499,None,,0,0.0,0,None,None,1,1,9
500,None,,0,0.0,0,None,None,1,1,9
501,None,,0,0.0,0,None,None,1,1,9
502,None,Minimum number of drones the convoy can have for protection.,0,1.0,0,None,None,1,1,9
503,None,Maximum number of convoy drones a convoy can have for proetcion.,0,1.0,0,None,None,1,1,9
504,None,Chance of entity warp scrambling it's target.,0,0.0,0,None,None,1,1,27
505,Duration,,1392,8000.0,1,Duration,3,1,1,27
506,Rate of fire,"Cycle time for a missile launch, in milliseconds.",0,20000.0,1,Rate of fire,101,1,1,30
507,None,The type of missiles the entity launches.,0,0.0,0,None,116,1,1,30
508,Orbit Velocity,The speed that entities fly at when not chasing a target.,0,0.0,1,Orbit Velocity,10,1,1,17
509,None,Distance from maximum range at which accuracy has fallen by half.,0,0.0,0,None,1,1,1,9
510,Ship Scan Falloff,Distance from maximum range at which accuracy has fallen by half.,0,0.0,1,Ship Scan Falloff,1,1,1,7
511,None,Chance of being able to resist a ship scan.,0,0.0,0,None,121,1,1,9
512,None,Chance that  an entity will use a Stasis Web on a target.,0,0.0,0,None,None,1,1,28
513,None,Duration of entities Stasis Web ,0,5000.0,0,None,3,1,1,28
514,None,Range of entities Stasis Web,0,20000.0,0,None,1,1,1,28
515,None,,0,0.0,0,None,None,1,1,9
516,Required chassis Type,,0,0.0,1,Required chassis Type,116,1,1,9
517,Falloff Modifier,,1399,1.0,1,Falloff Modifier,104,1,1,7
518,None,,0,0.0,0,None,None,1,1,9
519,None,The percentage of capacitor capacity required to engage cloaking.,0,1.0,0,None,None,1,1,9
522,None,%chance of new asteroid releasing damage cloud each mining turn.,0,0.0,0,None,None,1,1,9
524,None,DO NOT MESS WITH,0,0.0,0,None,None,1,1,3
525,None,DO NOT MESS WITH,0,1.0,0,None,None,1,1,4
526,Research Skill Required,,0,0.0,1,Research Skill Required,None,1,1,7
527,Required Manufacturing Skill,,0,0.0,1,Required Manufacturing Skill,None,1,1,7
528,Required Manufacturing Skill Level,,0,0.0,1,Required Manufacturing Skill Level,None,1,1,7
529,Required Research Skill Level,,0,0.0,1,Required Research Skill Level,None,1,1,7
530,Required Manufacturing Tool,,0,0.0,1,Required Manufacturing Tool,None,1,1,7
531,Required Research Tool,,0,0.0,1,Required Research Tool,None,1,1,7
532,None,,0,0.0,0,None,None,1,1,9
534,Manufacturer Bonus,,0,0.0,1,Manufacturer Bonus,None,1,1,7
535,Modification Type,,0,0.0,1,Modification Type,None,1,1,7
536,None,,0,0.0,0,None,None,1,1,9
537,Primary Manufacture Componet A,,0,0.0,1,Primary Manufacture Componet A,None,1,1,7
